﻿language,unit,word,definition
"אנגלית","8","entrance","כניסה"
"אנגלית","8","envision","לחזות, לצפות"
"אנגלית","8","esteemed","מכובד"
"אנגלית","8","exaggerate","להגזים"
"אנגלית","8","examination","בחינה, בדיקה"
"אנגלית","8","examine","לבחון"
"אנגלית","8","excitement","התרגשות"
"אנגלית","8","exert","להפעיל"
"אנגלית","8","exert","להתאמץ"
"אנגלית","8","exhaust","פליטה, צינור מפלט"
"אנגלית","8","exist","קיים"
"אנגלית","8","existence","קיום"
"אנגלית","8","expedite","לזרז"
"אנגלית","8","expend","לגמור, לבזבז, לפזר"
"אנגלית","8","expendable","שניתן לוותר עליו"
"אנגלית","8","eyesight","ראייה, כוונת"
"אנגלית","8","factory","מפעל, בית חרושת"
"אנגלית","8","familiar","מוכר"
"אנגלית","8","familiarize","להתוודע"
"אנגלית","8","fascinate","לרתק"
"אנגלית","8","fertile","פורה"
"אנגלית","8","fetus","עובר (ברחם)"
"אנגלית","8","fiber","סיב"
"אנגלית","8","figurative","סמלי"
"אנגלית","8","finalize","לסכם, לגבש"
"אנגלית","8","firm","מוצק"
"אנגלית","8","firm","נחוש, תקיף"
"אנגלית","8","firm","חברה (פירמה)"
"אנגלית","8","flagrant","בוטה"
"אנגלית","8","flexible","גמיש"
"אנגלית","8","fluctuation","חוסר יציבות"
"אנגלית","8","fluency","שטף"
"אנגלית","8","fluent","שוטף"
"אנגלית","8","fluid","נוזל"
"אנגלית","8","footprints","עקבות, טביעות רגל"
"אנגלית","8","foresee","לצפות מראש"
"אנגלית","8","fort","מצודה, מבצר"
"אנגלית","8","fortify","לחזק, לבצר"
"אנגלית","8","fragrance","ניחוח"
"אנגלית","8","freeze, froze","להקפיא, הקפיא"
"אנגלית","8","fruit","פרי"
"אנגלית","8","fulfill","להגשים"
"אנגלית","8","garment","בגד, לבוש"
"אנגלית","8","gasoline","בנזין"
"אנגלית","8","genre","ז&#39;אנר, סוגה"
"אנגלית","8","genus","סוג, מין"
"אנגלית","8","giant","ענק"
"אנגלית","8","goblet","גביע"
"אנגלית","8","greet","לברך, לקבל פנים"
"אנגלית","8","grief","יגון, צער"
"אנגלית","8","grievance","טרוניה, התמרמרות"
"אנגלית","8","growled","נהם"
"אנגלית","8","guarantee","להבטיח, ערבות"
"אנגלית","8","halve","לחצות"
"אנגלית","8","harass","להציק"
"אנגלית","8","hasten","למהר, להחפז"
"אנגלית","8","hasty","מהיר, בהול"
"אנגלית","8","hatch","לבקוע (מביצה)"
"אנגלית","8","hatch","פתח, צוהר"
"אנגלית","8","haul","לגרור"
"אנגלית","8","heed","לשים לב"
"אנגלית","8","hegemony","הגמוניה"
"אנגלית","8","height","גובה"
"אנגלית","8","heresy","כפירה"
"אנגלית","8","hibernate","לישון שנת חורף"
"אנגלית","8","hid from","התחבא מ-"
"אנגלית","8","hidden","חבוי, נסתר"
"אנגלית","8","highway","כביש ראשי"
"אנגלית","8","hinder","לעכב"
"אנגלית","8","hint","רמז"
"אנגלית","8","historian","היסטוריון"
"אנגלית","8","hive","כוורת"
"אנגלית","8","horrific","אָיוֹם"
"אנגלית","8","horror","אימה"
"אנגלית","8","hospitality","הכנסת אורחים"
"אנגלית","8","host","מארח"
"אנגלית","8","hostility","עוינות"
"אנגלית","8","hypocrisy","צביעות"
"אנגלית","8","idolize","להעריץ"
"אנגלית","8","ill","חולה"
"אנגלית","8","illuminate","להאיר"
"אנגלית","8","illusion","אשליה"
"אנגלית","8","imaginative","דמיוני"
"אנגלית","8","imitate","לחקות"
"אנגלית","8","implore","להתחנן, להפציר"
"אנגלית","8","imply","לרמוז"
"אנגלית","8","imprisonment","מאסר, כליאה"
"אנגלית","8","inadvertently","בלי משים, בלי כוונה"
"אנגלית","8","incline","שיפוע"
"אנגלית","8","incline","להתאים"
"אנגלית","8","indebted","חייב ל-, אסיר תודה"
"אנגלית","8","induce","לגרום, לייצר"
"אנגלית","8","infancy","ינקות"
"אנגלית","8","inherit","לרשת"
"אנגלית","8","inhibit","לרסן"
"אנגלית","8","inject","להזריק"
"אנגלית","8","injury","פציעה"
"אנגלית","8","insanity","אי שפיות"
"אנגלית","8","inspect","לבחון, לבדוק"
"אנגלית","8","insult","עלבון"
"אנגלית","8","insult","להעליב"
"אנגלית","8","integrate","לשלב"
"אנגלית","8","intelligence","מודיעין"
"אנגלית","8","intelligence","אינטליגנציה"
"אנגלית","8","interface","ממשק"
"אנגלית","8","interjection","הערה, הפרעה לשיחה"
"אנגלית","8","keystone","אבן מפתח"
"אנגלית","8","lackluster","העדר ברק, העדר כוח"
"אנגלית","8","leisure","פנאי"
"אנגלית","8","leisurely","נינוח, רגוע"
"אנגלית","8","lucrative","ריווחי"
"אנגלית","8","luggage","מזוודות"
"אנגלית","8","luminous","זוהר, בוהק"
"אנגלית","8","lurking","אורב, מתגנב"
"אנגלית","8","magnitude","גודל, חשיבות"
"אנגלית","8","malformation","עיוות, פגם"
"אנגלית","8","manner","התנהגות, אופן"
"אנגלית","8","manners","נימוס"
"אנגלית","8","marriage","נישואין"
"אנגלית","8","masculine","גברי"
"אנגלית","8","merit","ערך, הישג"
"אנגלית","8","metal","מתכת, מתכתי"
"אנגלית","8","meticulous","קפדני"
"אנגלית","8","migrate","להגר"
"אנגלית","8","mimic","לחקות"
"אנגלית","8","minister","שר (בממשלה)"
"אנגלית","8","monarch","מלך"
"אנגלית","8","morose","קודר, עגמומי"
"אנגלית","8","muscle","שריר"
"אנגלית","8","mutation","מוטציה"
"אנגלית","8","mystery","תעלומה"
"אנגלית","8","narcotic","סם"
"אנגלית","8","neighbor","שכן"
"אנגלית","8","neighborhood","שכונה"
"אנגלית","8","noise","רעש"
"אנגלית","8","nuisance","מטרד"
"אנגלית","8","nurse","אחות"
"אנגלית","8","nursery","חדר ילדים"
"אנגלית","8","nurture","לטפח, להזין, לחנך"
"אנגלית","8","obligation","התחייבות"
"אנגלית","8","oblige","לחייב, להכריח"
"אנגלית","8","ocean","אוקיינוס"
"אנגלית","8","offset","לקזז"
"אנגלית","8","overly","יותר מידי"
"אנגלית","8","oversee","לפקח"
"אנגלית","8","overwhelm","מהמם"
"אנגלית","8","package","חפיסה, חבילה"
"אנגלית","8","painter","צייר"
"אנגלית","8","painting","ציור"
"אנגלית","8","passion","תשוקה"
"אנגלית","8","path","דרך, נתיב"
"אנגלית","8","patience","סבלנות"
"אנגלית","8","patiently","בסבלנות"
"אנגלית","8","patients","מטופלים"
"אנגלית","8","peddler","רוכל, סוחר"
"אנגלית","8","penalty","קנס"
"אנגלית","8","people","אנשים"
"אנגלית","8","perpetuate","להנציח"
"אנגלית","8","pest","מטרד, מזיק (חרקים)"
"אנגלית","8","petroleum","נפט"
"אנגלית","8","plague","מגפה"
"אנגלית","8","plentiful","מלא, שופע"
"אנגלית","8","poet","משורר"
"אנגלית","8","polar","קוטבי, הפוך לחלוטין"
"אנגלית","8","pole","מוט"
"אנגלית","8","pole","קוטב"
"אנגלית","8","poor","עני, מסכן"
"אנגלית","8","poorly","בצורה גרועה"
"אנגלית","8","portrait","דיוקן"
"אנגלית","8","posterity","הדורות הבאים"
"אנגלית","8","pot","סיר, קדרה"
"אנגלית","8","potato","תפוח אדמה"
"אנגלית","8","potter","קדר"
"אנגלית","8","praise","לשבח"
"אנגלית","8","prepare","התכונן"
"אנגלית","8","preside","לנהל"
"אנגלית","8","prestigious","יוקרתי"
"אנגלית","8","pretend","להעמיד פנים"
"אנגלית","8","principal","מנהל בית ספר"
"אנגלית","8","principle","עיקרון"
"אנגלית","8","principle","עיקרי"
"אנגלית","8","probation","תקופת מבחן"
"אנגלית","8","proliferate","התפשט במהירות"
"אנגלית","8","prolific","פורה, שופע"
"אנגלית","8","prolong","מתמשך"
"אנגלית","8","prominent","בולט, חשוב"
"אנגלית","8","prone","נוטה"
"אנגלית","8","proof","חסין, עמיד (סיומת)"
"אנגלית","8","proof","הוכחה, ראיה"
"אנגלית","8","propel","להניע, לדחוף"
"אנגלית","8","proposal","הצעה"
"אנגלית","8","propose","להציע"
"אנגלית","8","propose","להציע, להציע נישואין"
"אנגלית","8","proposition","הצעה"
"אנגלית","8","prospective","צפוי, עתידי"
"אנגלית","8","punish","להעניש"
"אנגלית","8","readily","ללא קושי"
"אנגלית","8","readiness","מוכנות"
"אנגלית","8","realize","הבין"
"אנגלית","8","rearing","גידול, טיפוח"
"אנגלית","8","reassurance","הבטחה, הרגעה"
"אנגלית","8","reborn","נולד מחדש"
"אנגלית","8","recall","להיזכר"
"אנגלית","8","recall","להחזיר, להשיב צלצול"
"אנגלית","8","recruitment","גיוס"
"אנגלית","8","reliable","אמין, שניתן לסמוך עליו"
"אנגלית","8","relic","שארית, שריד"
"אנגלית","8","relieve","להקהל"
"אנגלית","8","remedy","תרופה"
"אנגלית","8","reorganize","לארגן מחדש"
"אנגלית","8","repelled","דחה, הגעיל"
"אנגלית","8","replica","העתק מדויק"
"אנגלית","8","represent","לייצג, מייצג"
"אנגלית","8","repressive","מדכא"
"אנגלית","8","reproduce","להתרבות, לשכפל"
"אנגלית","8","reputation","שם, מוניטין"
"אנגלית","8","resent","להתנגד, להתרעם"
"אנגלית","8","reservation","שריון מקום"
"אנגלית","8","reservation","שמורה"
"אנגלית","8","reserve","לשמור"
"אנגלית","8","reserve","שמורה"
"אנגלית","8","reserve","עתודה, מילואים"
"אנגלית","8","reservoir","מאגר"
"אנגלית","8","resigned","התפטר"
"אנגלית","8","respect","כבוד, לכבד"
"אנגלית","8","respectfully","בכבוד"
"אנגלית","8","respond","להגיב, תגובה, תשובה"
"אנגלית","8","responsibility","אחריות"
"אנגלית","8","responsible","אחראי"
"אנגלית","8","retirement","פרישה"
"אנגלית","8","retreat","לסגת, נסיגה"
"אנגלית","8","revise","לתקן, לשפר"
"אנגלית","8","revision","בדיקה מחדש לצורך שיפור"
"אנגלית","8","ridicule","ללעוג"
"אנגלית","8","ridiculous","מגוחך"
"אנגלית","8","rim","שפה"
"אנגלית","8","rope","חבל"
"אנגלית","8","rub","לשפשף"
"אנגלית","8","rumor","שמועה"
"אנגלית","8","salary","שכר"
"אנגלית","8","sanction","קנס, עונש, עידוד"
"אנגלית","8","saw","מסור"
"אנגלית","8","saw, see","ראה, לראות"
"אנגלית","8","seeds","זרעים"
"אנגלית","8","segment","קטע, מקטע"
"אנגלית","8","self-confidence","בטחון-עצמי"
"אנגלית","8","self-indulgence","סיפוק-עצמי"
"אנגלית","8","sequel","המשך"
"אנגלית","8","sequence","רצף"
"אנגלית","8","shatter","לנפץ, להרוס, לקעקע"
"אנגלית","8","shell","קליפה, מעטפת"
"אנגלית","8","shell","פגז"
"אנגלית","8","shelter","מקלט"
"אנגלית","8","shield","מגן, להגן"
"אנגלית","8","signature","חתימה"
"אנגלית","8","silent","דומם, שקט"
"אנגלית","8","silently","בשקט"
"אנגלית","8","slant","אלכסון, נטייה"
"אנגלית","8","slate","להכניס מישהו לרשימה"
"אנגלית","8","slate","רעף, לוח"
"אנגלית","8","slaughter","לטבוח, לשחוט, טֶבַח"
"אנגלית","8","slave","עבד"
"אנגלית","8","slavery","עבדות"
"אנגלית","8","slender","רזה"
"אנגלית","8","slope","שיפוע, מדרון"
"אנגלית","8","snicker","גיחוך"
"אנגלית","8","soldier","חייל"
"אנגלית","8","solitary","מבודד"
"אנגלית","8","solve","לפתור"
"אנגלית","8","soul","נשמה"
"אנגלית","8","sound","קול"
"אנגלית","8","sound","בריא"
"אנגלית","8","special","מיוחד"
"אנגלית","8","spike","יתד"
"אנגלית","8","splendor","פאר"
"אנגלית","8","spotlight","זרקור"
"אנגלית","8","stage","במה, לביים"
"אנגלית","8","starve","לרעוב"
"אנגלית","8","store","חנות, לאחסן"
"אנגלית","8","store","לאחסן"
"אנגלית","8","stress","להדגיש"
"אנגלית","8","stress","מתח, לחץ, מצוקה"
"אנגלית","8","strict","נוקשה"
"אנגלית","8","stubborn","עקשן"
"אנגלית","8","subsequent","עוקב"
"אנגלית","8","supplement","תוסף"
"אנגלית","8","supply","אספקה"
"אנגלית","8","susceptible","רגישות"
"אנגלית","8","suspend","להשעות"
"אנגלית","8","suspense","השהיה, מתח"
"אנגלית","8","tact","טקט"
"אנגלית","8","tension","מתח"
"אנגלית","8","testify","להעיד"
"אנגלית","8","texture","מרקם, טקסטורה"
"אנגלית","8","tie","עניבה"
"אנגלית","8","tie","לקשור, קשר"
